method,support_size,metric,estimate,ci_low,ci_high,target_domain,n_trials
source_control_ebra,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,1,paired_gain_vs_target_control,0.44911127197955025,0.3528003673749637,0.5873687866068911,macro across held-out finger-count domains,100
source_control_ebra,1,paired_gain_vs_shuffled_source,0.02358225502680552,-0.02614737859069741,0.07764765553054756,macro across held-out finger-count domains,100
source_control_ebra,2,macro_component_log_mae,0.5267877495080808,0.466669689036391,0.5966727779458592,macro across held-out finger-count domains,100
source_control_ebra,2,macro_relative_frobenius,0.6582130145299827,0.5134475114179804,0.837614260748529,macro across held-out finger-count domains,100
source_control_ebra,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,2,paired_gain_vs_target_control,0.32510348021005525,0.24837201385520033,0.4158338925034344,macro across held-out finger-count domains,100
source_control_ebra,2,paired_gain_vs_shuffled_source,-0.007598665617266828,-0.06470090412643309,0.050160536716039025,macro across held-out finger-count domains,100
source_control_ebra,4,macro_component_log_mae,0.43008083378908274,0.3774978825688115,0.4999400642817107,macro across held-out finger-count domains,100
source_control_ebra,4,macro_relative_frobenius,0.4055194020788905,0.37166677563309336,0.4376562974401602,macro across held-out finger-count domains,100
source_control_ebra,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,4,paired_gain_vs_target_control,0.18461903830948784,0.1424662984997422,0.22983056411557443,macro across held-out finger-count domains,100
source_control_ebra,4,paired_gain_vs_shuffled_source,0.019471045738235642,-0.009095644620737722,0.05083558504211213,macro across held-out finger-count domains,100
source_control_ebra,8,macro_component_log_mae,0.3562415977348533,0.30049077832925924,0.43621436225978627,macro across held-out finger-count domains,100
source_control_ebra,8,macro_relative_frobenius,0.3035958961088316,0.2736813796836374,0.3380616001420988,macro across held-out finger-count domains,100
source_control_ebra,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,8,paired_gain_vs_target_control,0.06358203389570043,0.027074422932005158,0.09981974553320044,macro across held-out finger-count domains,100
source_control_ebra,8,paired_gain_vs_shuffled_source,0.015264147217221233,-0.00034582951549091344,0.02988481885488424,macro across held-out finger-count domains,100
source_control_ebra,16,macro_component_log_mae,0.3193997582324141,0.2664163489172212,0.396078004165539,macro across held-out finger-count domains,100
source_control_ebra,16,macro_relative_frobenius,0.2643012401493093,0.23344823897119044,0.29585145267185164,macro across held-out finger-count domains,100
source_control_ebra,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,16,paired_gain_vs_target_control,0.010116905428860751,-0.009629874699148333,0.03111664727949299,macro across held-out finger-count domains,100
source_control_ebra,16,paired_gain_vs_shuffled_source,0.0004997519456273174,-0.00767943936340965,0.008162475602450555,macro across held-out finger-count domains,100
source_control_ebra,32,macro_component_log_mae,0.29155671583788517,0.24182475717603932,0.36026551599664747,macro across held-out finger-count domains,100
source_control_ebra,32,macro_relative_frobenius,0.23846346923470207,0.209315521126795,0.27079111869603617,macro across held-out finger-count domains,100
source_control_ebra,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,32,paired_gain_vs_target_control,-0.00181742874163556,-0.016541666965230243,0.013522533513614593,macro across held-out finger-count domains,100
source_control_ebra,32,paired_gain_vs_shuffled_source,0.003062697993418008,-0.000989785523381514,0.006642804577557728,macro across held-out finger-count domains,100
source_control_ebra,64,macro_component_log_mae,0.2812870716399306,0.23154133789188688,0.3566788457577247,macro across held-out finger-count domains,100
source_control_ebra,64,macro_relative_frobenius,0.22794597646108966,0.1964451277490013,0.26365390267237265,macro across held-out finger-count domains,100
source_control_ebra,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,64,paired_gain_vs_target_control,-0.0020234645770604806,-0.009576147271278732,0.006173687399567515,macro across held-out finger-count domains,100
source_control_ebra,64,paired_gain_vs_shuffled_source,0.0031872060996719826,0.001436550532441415,0.004746133417413976,macro across held-out finger-count domains,100
source_control_ebra,128,macro_component_log_mae,0.27456208738694743,0.22373577899587646,0.3448049013057306,macro across held-out finger-count domains,100
source_control_ebra,128,macro_relative_frobenius,0.22303047201390003,0.18997298716925703,0.2588391305109776,macro across held-out finger-count domains,100
source_control_ebra,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_ebra,128,paired_gain_vs_target_control,0.0006106808634383303,-0.003942076548098627,0.006037186141536301,macro across held-out finger-count domains,100
source_control_ebra,128,paired_gain_vs_shuffled_source,0.0016879702120111153,0.000491029613473246,0.0028105805630510507,macro across held-out finger-count domains,100
source_control_foundation,0,macro_component_log_mae,0.5187297608668194,0.46845493543941796,0.5828693123829284,macro across held-out finger-count domains,100
source_control_foundation,0,macro_relative_frobenius,0.37835749231238036,0.3571995598152977,0.397855747359063,macro across held-out finger-count domains,100
source_control_foundation,0,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,1,macro_component_log_mae,0.5187297608668194,0.47011863030667767,0.5840146964135566,macro across held-out finger-count domains,100
source_control_foundation,1,macro_relative_frobenius,0.37835749231238036,0.3583875527831704,0.3981479579332624,macro across held-out finger-count domains,100
source_control_foundation,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,1,paired_gain_vs_target_control,0.5525909016767934,0.46427379465032637,0.6650249261923545,macro across held-out finger-count domains,100
source_control_foundation,2,macro_component_log_mae,0.5187297608668194,0.46874440782680743,0.5810556741395054,macro across held-out finger-count domains,100
source_control_foundation,2,macro_relative_frobenius,0.37835749231238036,0.358742634944322,0.3982600862539718,macro across held-out finger-count domains,100
source_control_foundation,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,2,paired_gain_vs_target_control,0.3331614688513164,0.2631391286150291,0.4112984607340222,macro across held-out finger-count domains,100
source_control_foundation,4,macro_component_log_mae,0.5187297608668194,0.47180145567088977,0.5807997459622415,macro across held-out finger-count domains,100
source_control_foundation,4,macro_relative_frobenius,0.37835749231238036,0.3584590286564113,0.39927440918306356,macro across held-out finger-count domains,100
source_control_foundation,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,4,paired_gain_vs_target_control,0.09597011123175106,0.04475447872331755,0.15799097945718624,macro across held-out finger-count domains,100
source_control_foundation,8,macro_component_log_mae,0.5187297608668194,0.46873606032823223,0.5797466147704831,macro across held-out finger-count domains,100
source_control_foundation,8,macro_relative_frobenius,0.37835749231238036,0.3580276992193285,0.3993659502315829,macro across held-out finger-count domains,100
source_control_foundation,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,8,paired_gain_vs_target_control,-0.09890612923626574,-0.14000778912116862,-0.05681238052470525,macro across held-out finger-count domains,100
source_control_foundation,16,macro_component_log_mae,0.5187297608668194,0.4706157862322492,0.5805464415635226,macro across held-out finger-count domains,100
source_control_foundation,16,macro_relative_frobenius,0.37835749231238036,0.3571531108188819,0.3986235185916489,macro across held-out finger-count domains,100
source_control_foundation,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,16,paired_gain_vs_target_control,-0.1892130972055446,-0.22845770787277217,-0.15289267910918647,macro across held-out finger-count domains,100
source_control_foundation,32,macro_component_log_mae,0.5187297608668194,0.4706628128483795,0.5863965282866491,macro across held-out finger-count domains,100
source_control_foundation,32,macro_relative_frobenius,0.37835749231238036,0.357998256468844,0.39927747450513357,macro across held-out finger-count domains,100
source_control_foundation,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,32,paired_gain_vs_target_control,-0.22899047377056983,-0.2693337379006966,-0.19005653921568613,macro across held-out finger-count domains,100
source_control_foundation,64,macro_component_log_mae,0.5187297608668194,0.46991790907060177,0.5833079383088384,macro across held-out finger-count domains,100
source_control_foundation,64,macro_relative_frobenius,0.37835749231238036,0.3576854794393851,0.3993976489125182,macro across held-out finger-count domains,100
source_control_foundation,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,64,paired_gain_vs_target_control,-0.2394661538039494,-0.2869304624017457,-0.19572196229158628,macro across held-out finger-count domains,100
source_control_foundation,128,macro_component_log_mae,0.5187297608668194,0.470722391942641,0.5818254920780347,macro across held-out finger-count domains,100
source_control_foundation,128,macro_relative_frobenius,0.37835749231238036,0.35898395168328673,0.3988631213880013,macro across held-out finger-count domains,100
source_control_foundation,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_control_foundation,128,paired_gain_vs_target_control,-0.24355699261643368,-0.29144421381239,-0.1989414604598777,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,1,macro_component_log_mae,0.5566926117908861,0.49803110330239814,0.6369711379449885,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,1,macro_relative_frobenius,0.5294105111780972,0.49603877782978045,0.5618634064501334,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,1,paired_gain_vs_target_control,0.5146280507527266,0.4358446537329322,0.6125104043113998,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,1,paired_gain_vs_shuffled_source,-0.0026815008035674117,-0.06725473011892186,0.07340497481778228,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,2,macro_component_log_mae,0.47828684174048125,0.4354328151957176,0.5395563806003171,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,2,macro_relative_frobenius,0.4790632102023843,0.45143143802910557,0.5082764399078187,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,2,paired_gain_vs_target_control,0.37360438797765483,0.30309290668580424,0.46053001864793514,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,2,paired_gain_vs_shuffled_source,0.010333513405673993,-0.04154957800341811,0.07020045906835552,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,4,macro_component_log_mae,0.3892929720850564,0.33823254862047464,0.4634043927280624,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,4,macro_relative_frobenius,0.3698199194482338,0.3382947599152683,0.40234719286216825,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,4,paired_gain_vs_target_control,0.2254069000135141,0.1725252193344127,0.2776145483260809,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,4,paired_gain_vs_shuffled_source,0.05453414949292258,0.02319294257863012,0.08970610643698132,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,8,macro_component_log_mae,0.31546426531007327,0.2593762178468454,0.39102737133746945,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,8,macro_relative_frobenius,0.2674725590543797,0.22968361093594716,0.30990875300543996,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,8,paired_gain_vs_target_control,0.10435936632048046,0.05851575152622061,0.14995168931358782,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,8,paired_gain_vs_shuffled_source,0.04770438419859686,0.0282345453393013,0.07110120479256461,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,16,macro_component_log_mae,0.2930040054379872,0.24247157790167748,0.3593452186547209,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,16,macro_relative_frobenius,0.242189768710967,0.20455914887877918,0.2852061945010101,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,16,paired_gain_vs_target_control,0.03651265822328771,0.0035695707893670264,0.07459147221156182,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,16,paired_gain_vs_shuffled_source,0.01404069742946622,0.0038406642732891293,0.029246298533513605,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,32,macro_component_log_mae,0.2804620975349871,0.23015304503897743,0.3440403685142278,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,32,macro_relative_frobenius,0.2245419561984725,0.1922579217218805,0.2646404239588216,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,32,paired_gain_vs_target_control,0.009277189561262573,-0.01687927126055014,0.03695334630645371,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,32,paired_gain_vs_shuffled_source,0.0033771112750762187,-0.004563772813748103,0.011901085909664991,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,64,macro_component_log_mae,0.27871112961024525,0.22865165017577327,0.3415619703895139,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,64,macro_relative_frobenius,0.22261367017193612,0.18703233469352606,0.26077419370901234,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,64,paired_gain_vs_target_control,0.0005524774526248632,-0.01656034695772263,0.019903555178266873,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,64,paired_gain_vs_shuffled_source,0.0011699637618681146,-0.005231990275328634,0.005646771963421049,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,128,macro_component_log_mae,0.27572240892629163,0.22621195336533523,0.3418086475731443,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,128,macro_relative_frobenius,0.22116999730896475,0.18282775775864235,0.26411660124738684,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,128,paired_gain_vs_target_control,-0.0005496406759058533,-0.013981379025966046,0.014349272106250425,macro across held-out finger-count domains,100
source_retrieval_2048_ebra,128,paired_gain_vs_shuffled_source,0.0010213459184019121,-0.004688590080417099,0.005144119805982616,macro across held-out finger-count domains,100
target_active_gds_specialist,1,macro_component_log_mae,1.1210229014916009,0.9692609652287454,1.3365364687018486,macro across held-out finger-count domains,100
target_active_gds_specialist,1,macro_relative_frobenius,0.8193884453344505,0.6040539790396444,1.0664169879878937,macro across held-out finger-count domains,100
target_active_gds_specialist,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,1,paired_gain_vs_target_control,-0.049702238947987934,-0.11666419153533421,0.017827350020330656,macro across held-out finger-count domains,100
target_active_gds_specialist,2,macro_component_log_mae,0.9207175136797561,0.7966182510306616,1.0663804850894454,macro across held-out finger-count domains,100
target_active_gds_specialist,2,macro_relative_frobenius,0.5115355613993547,0.3846267729795576,0.6461366626404073,macro across held-out finger-count domains,100
target_active_gds_specialist,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,2,paired_gain_vs_target_control,-0.0688262839616202,-0.13447043797344368,-0.00013911460470948024,macro across held-out finger-count domains,100
target_active_gds_specialist,4,macro_component_log_mae,0.560194425772135,0.45266507600611106,0.7093293547254094,macro across held-out finger-count domains,100
target_active_gds_specialist,4,macro_relative_frobenius,0.29690989348577995,0.24167503842766824,0.35948773131538864,macro across held-out finger-count domains,100
target_active_gds_specialist,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,4,paired_gain_vs_target_control,0.05450544632643556,0.0026476628477924654,0.09489777249797836,macro across held-out finger-count domains,100
target_active_gds_specialist,8,macro_component_log_mae,0.34020123054145807,0.257854451314699,0.4683103001687099,macro across held-out finger-count domains,100
target_active_gds_specialist,8,macro_relative_frobenius,0.20718541187189246,0.16839773284519968,0.258429019984598,macro across held-out finger-count domains,100
target_active_gds_specialist,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,8,paired_gain_vs_target_control,0.07962240108909566,0.045116264007105944,0.10364606461738193,macro across held-out finger-count domains,100
target_active_gds_specialist,16,macro_component_log_mae,0.2589879443339477,0.19975434079459017,0.35577773726323264,macro across held-out finger-count domains,100
target_active_gds_specialist,16,macro_relative_frobenius,0.17045279138711758,0.14061902701085918,0.21161367745857085,macro across held-out finger-count domains,100
target_active_gds_specialist,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,16,paired_gain_vs_target_control,0.07052871932732721,0.050927325108072845,0.0873401375386429,macro across held-out finger-count domains,100
target_active_gds_specialist,32,macro_component_log_mae,0.2143789196490084,0.16738865302619815,0.2942464464942623,macro across held-out finger-count domains,100
target_active_gds_specialist,32,macro_relative_frobenius,0.14221015292830214,0.11604780737234868,0.17691829441755236,macro across held-out finger-count domains,100
target_active_gds_specialist,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,32,paired_gain_vs_target_control,0.0753603674472412,0.06000830048520415,0.09039591858517577,macro across held-out finger-count domains,100
target_active_gds_specialist,64,macro_component_log_mae,0.19507778009001403,0.1519051949846942,0.26805193478802536,macro across held-out finger-count domains,100
target_active_gds_specialist,64,macro_relative_frobenius,0.12716598955855266,0.10344768516272146,0.16317988245527826,macro across held-out finger-count domains,100
target_active_gds_specialist,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,64,paired_gain_vs_target_control,0.08418582697285606,0.06323637536534489,0.10616276583934657,macro across held-out finger-count domains,100
target_active_gds_specialist,128,macro_component_log_mae,0.18222427751263962,0.14130874765787163,0.2499530475392407,macro across held-out finger-count domains,100
target_active_gds_specialist,128,macro_relative_frobenius,0.11817360147326932,0.09490904167447864,0.15091031862111337,macro across held-out finger-count domains,100
target_active_gds_specialist,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_active_gds_specialist,128,paired_gain_vs_target_control,0.09294849073774618,0.06960451525303109,0.11523412958146605,macro across held-out finger-count domains,100
target_control_scratch,1,macro_component_log_mae,1.071320662543613,0.9490523145008627,1.2412403402693573,macro across held-out finger-count domains,100
target_control_scratch,1,macro_relative_frobenius,0.6446983102702837,0.5347228884447836,0.7935481243702538,macro across held-out finger-count domains,100
target_control_scratch,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,1,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,2,macro_component_log_mae,0.851891229718136,0.7526400538234372,0.9902765500462452,macro across held-out finger-count domains,100
target_control_scratch,2,macro_relative_frobenius,0.5684106650756293,0.502737408138957,0.6415689826896551,macro across held-out finger-count domains,100
target_control_scratch,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,2,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,4,macro_component_log_mae,0.6146998720985706,0.5255613583003768,0.7221268798671173,macro across held-out finger-count domains,100
target_control_scratch,4,macro_relative_frobenius,0.39596075824384325,0.3637359843196454,0.4377565117950986,macro across held-out finger-count domains,100
target_control_scratch,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,4,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,8,macro_component_log_mae,0.4198236316305537,0.3540128105954279,0.5233894147354593,macro across held-out finger-count domains,100
target_control_scratch,8,macro_relative_frobenius,0.28184664544014576,0.25654484374199227,0.30800971696247187,macro across held-out finger-count domains,100
target_control_scratch,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,8,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,16,macro_component_log_mae,0.3295166636612749,0.2720515392143293,0.4143778412783805,macro across held-out finger-count domains,100
target_control_scratch,16,macro_relative_frobenius,0.2418637784266861,0.21440931247363376,0.27431488167071544,macro across held-out finger-count domains,100
target_control_scratch,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,16,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,32,macro_component_log_mae,0.28973928709624963,0.23806910863294423,0.36578122599683816,macro across held-out finger-count domains,100
target_control_scratch,32,macro_relative_frobenius,0.22713912923802618,0.19557932371510903,0.2648373609257798,macro across held-out finger-count domains,100
target_control_scratch,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,32,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,64,macro_component_log_mae,0.2792636070628701,0.22892112719628513,0.35469951746972284,macro across held-out finger-count domains,100
target_control_scratch,64,macro_relative_frobenius,0.22295476597902572,0.18665182163287258,0.2611336116357128,macro across held-out finger-count domains,100
target_control_scratch,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,64,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_control_scratch,128,macro_component_log_mae,0.2751727682503858,0.22244717201704708,0.3478126282372768,macro across held-out finger-count domains,100
target_control_scratch,128,macro_relative_frobenius,0.2217741104492783,0.18559444530829391,0.2655249604944619,macro across held-out finger-count domains,100
target_control_scratch,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_control_scratch,128,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,1,macro_component_log_mae,1.071320662543613,0.9474654458383582,1.2432376322617982,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,1,macro_relative_frobenius,0.6446983102702837,0.5360751588210454,0.7818079883511069,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,1,paired_gain_vs_target_control,0.0,0.0,0.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,2,macro_component_log_mae,0.8193534346844235,0.7162316872454128,0.9538275970346365,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,2,macro_relative_frobenius,0.5035171450779817,0.4593418869453741,0.5546296082279697,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,2,paired_gain_vs_target_control,0.0325377950337125,0.014082426180018986,0.04965116907796832,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,4,macro_component_log_mae,0.6101553078927189,0.5221043528417797,0.7252922559410685,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,4,macro_relative_frobenius,0.4042628691387778,0.36316573975302524,0.44917140506751374,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,4,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,4,paired_gain_vs_target_control,0.004544564205851748,-0.020434268932030215,0.02884010811883566,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,8,macro_component_log_mae,0.4461502412399151,0.3797616846475504,0.5433383430151648,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,8,macro_relative_frobenius,0.31047288664512707,0.28057537718990644,0.34090202589580165,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,8,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,8,paired_gain_vs_target_control,-0.026326609609361295,-0.04596077810100522,-0.00915771152964334,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,16,macro_component_log_mae,0.3492873575222638,0.29157007175648264,0.4318111511016937,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,16,macro_relative_frobenius,0.25401322201352916,0.2348525849317994,0.27326895437321136,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,16,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,16,paired_gain_vs_target_control,-0.019770693860988967,-0.0325320149092727,-0.009000420185835188,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,32,macro_component_log_mae,0.304742114131651,0.2531126628102892,0.37920343361993225,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,32,macro_relative_frobenius,0.23254889822259198,0.2155056025127841,0.2497937269557342,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,32,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,32,paired_gain_vs_target_control,-0.015002827035401355,-0.022366956760784068,-0.008410202765213377,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,64,macro_component_log_mae,0.28868257515978857,0.23710806221043038,0.3599701209509272,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,64,macro_relative_frobenius,0.2202256757043875,0.202880337196553,0.23802425610603742,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,64,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,64,paired_gain_vs_target_control,-0.009418968096918461,-0.013390223758416838,-0.005436151405809926,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,128,macro_component_log_mae,0.28199893355652916,0.23094473019018819,0.35029813900795476,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,128,macro_relative_frobenius,0.2185799250257665,0.197845083097299,0.23783532755890752,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,128,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
target_v0_gaussian64_scratch,128,paired_gain_vs_target_control,-0.0068261653061433905,-0.01034811045163011,-0.0031337507446268743,macro across held-out finger-count domains,100
v0_gaussian64_ebra,0,macro_component_log_mae,1.6134731914568303,1.47212076848181,1.735458729357504,macro across held-out finger-count domains,100
v0_gaussian64_ebra,0,macro_relative_frobenius,0.8143551401925062,0.7916498016859576,0.83416001856048,macro across held-out finger-count domains,100
v0_gaussian64_ebra,0,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,0,paired_gain_vs_shuffled_source,-0.64800025757019,-0.7441813026074805,-0.5591900366644866,macro across held-out finger-count domains,100
v0_gaussian64_ebra,1,macro_component_log_mae,0.7770960110102997,0.6792014376578899,0.892048576383151,macro across held-out finger-count domains,100
v0_gaussian64_ebra,1,macro_relative_frobenius,0.5212135527832054,0.47772972929263263,0.5670511270515418,macro across held-out finger-count domains,100
v0_gaussian64_ebra,1,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,1,paired_gain_vs_target_control,0.29422465153331306,0.10810791225260342,0.4937505064227072,macro across held-out finger-count domains,100
v0_gaussian64_ebra,1,paired_gain_vs_shuffled_source,-0.1659997323971662,-0.21949271043413532,-0.10466013556878795,macro across held-out finger-count domains,100
v0_gaussian64_ebra,2,macro_component_log_mae,0.6279336688376723,0.5279841626138213,0.7427521610734433,macro across held-out finger-count domains,100
v0_gaussian64_ebra,2,macro_relative_frobenius,0.4368123900215101,0.38502293812812644,0.4944335230205504,macro across held-out finger-count domains,100
v0_gaussian64_ebra,2,physical_valid_rate,1.0,1.0,1.0,macro across held-out finger-count domains,100
v0_gaussian64_ebra,2,paired_gain_vs_target_control,0.2239575608804636,0.06370251835942504,0.40293867383524545,macro across held-out finger-count domains,100
v0_gaussian64_ebra,2,paired_gain_vs_shuffled_source,-0.06988912557706968,-0.12125940837059261,-0.0114046678651937,macro across held-out finger-count domains,100
v0_gaussian64_ebra,4,macro_component_log_mae,0.5488438443435293,0.45366854918770433,0.6467133969758029,macro across held-out finger-count domains,100
